# ID             RA_final             Dec_final            Flux_deb_scuba2      Flux_errlo_deb_scuba2   Flux_errhi_deb_scuba2   RMS                   BMAJ                 BMIN                 SNR(peak)            Flux_final           Flux_final_errlo      Flux_final_errhi      OTHERNAMES                    
  AS2COS0101.1   149.88867854547883   2.1424243148891753   7.841234145021445    1.4591152986160338      1.2265845163097362      0.17872711774355204   0.8124642372132      0.78183007240284     33.45286961710516    6.709837923530755    0.24846397737957082   0.2683369027448424    AzTECC50                      
  AS2COS0103.1   150.7193133682606    2.699787268579092    9.751142964673408    1.7404468838885787      1.5461762431085901      0.1939522764068934    0.80987948179236     0.7811249494554      34.06922307726129    11.921937702440191   0.44133890262578923   0.4766275050837385    ""                            
  AS2COS0105.1   150.66849146387153   1.7622706022197832   9.779488347784136    1.7507218861828395      1.5127137755669509      0.19396508452574365   0.81099057197556     0.7824103236198      44.17279149098402    9.632631294039202    0.29757073305172155   0.3171665152555858    ""                            
  AS2COS0105.2   150.66637934593408   1.7628919434868326   9.779488347784136    1.7507218861828395      1.5127137755669509      0.19396508452574365   0.81099057197556     0.7824103236198      16.16244024051024    5.685676615672187    0.40821008012638194   0.476653987750646     ""                            
  AS2COS0106.1   149.70529702299498   2.217129894039676    7.406074558381077    1.4097937083351422      1.189622201024651       0.19451406841479846   0.8128766417504399   0.78109288215624     20.92194431574888    4.881276905854543    0.2795026335000067    0.3156510890626661    AzTECC28a                     
  AS2COS0106.2   149.70531592119465   2.2153387704984686   7.406074558381077    1.4097937083351422      1.189622201024651       0.19451406841479846   0.8128766417504399   0.78109288215624     8.79162017976665     2.5967218466838524   0.37590102166842776   0.3914985402724154    AzTECC28b                     
  AS2COS0107.1   149.8139299913386    2.1298308683799543   7.836317468839735    1.4977908684296706      1.2786036477095957      0.19092496257196803   0.81398642063148     0.78096830844888     42.77882631442237    9.183592547597899    0.28926093960544697   0.30870805268699547   AzTECC119                     
  AS2COS0108.1   150.09507703463674   1.8612481840272734   6.894125790489471    1.3279364021137683      1.1198227023819234      0.19159213419874724   0.81416273117076     0.7812122702598      27.252130093718975   5.747151700438213    0.25896626653962623   0.28461580428479777   AzTECC123                     
  AS2COS0108.2   150.09504524598935   1.8601903815602134   6.894125790489471    1.3279364021137683      1.1198227023819234      0.19159213419874724   0.81416273117076     0.7812122702598      4.901157169014589    1.0126718573139042   0.37241504362770644   0.35306422810295685   ""                            
  AS2COS0110.1   150.60019590393483   2.5342181260856824   9.62440528582966     1.761062959979065       1.5532957661496525      0.1916934086513232    0.80051445960984     0.79094290733352     23.941608152246044   6.720785807322244    0.35422508581829204   0.39596440944428163   ""                            
  AS2COS0110.2   150.60001474671046   2.5336660213681284   9.62440528582966     1.761062959979065       1.5532957661496525      0.1916934086513232    0.80051445960984     0.79094290733352     11.866314211206783   2.891087368790084    0.2959823773164396    0.3197972744993887    ""                            
  AS2COS0110.3   150.59882748717544   2.533528756890731    9.62440528582966     1.761062959979065       1.5532957661496525      0.1916934086513232    0.80051445960984     0.79094290733352     5.415731411864178    3.7532083695657286   1.0952372241267057    1.0679999224514398    ""                            
  AS2COS0111.1   150.2647919563981    1.8029709656286586   7.534731059481045    1.4423804198616272      1.2204092557855422      0.17559753354469407   0.9535809755325599   0.80092382431032     37.93339308866172    8.993558090890058    0.3158306902946748    0.3396886805061836    ""                            
  AS2COS0113.1   150.110272984129     2.751522707189397    7.311317189883469    1.4045534104649064      1.1755415751260108      0.1917599739228481    0.80431866645804     0.7985697984694801   37.77397041222538    8.159968239630608    0.2883865343024096    0.3103210332283302    ""                            
  AS2COS0116.1   150.49171511637834   1.7463164308108472   9.532704468541723    1.780365115095484       1.5425448141408076      0.19804730294431075   0.8037756681444      0.79226940870288     38.41654024968544    11.191289939223074   0.38851371492231657   0.4175014433470248    ""                            
  AS2COS0116.2   150.49037170813904   1.7463672880036532   9.532704468541723    1.780365115095484       1.5425448141408076      0.19804730294431075   0.8037756681444      0.79226940870288     9.704429653192138    3.2951604763656603   0.4358957372260128    0.44399694682629154   ""                            
  AS2COS0119.1   149.7236968409123    2.281319190060772    7.257769962285407    1.385392542088983       1.2015604052826045      0.1914346394937178    0.80487060546888     0.79648011922824     21.65573039809404    5.695669689702387    0.3195126368248065    0.3598905304202718    AzTECC16a                     
  AS2COS0119.2   149.72580485249134   2.2794308861552994   7.257769962285407    1.385392542088983       1.2015604052826045      0.1914346394937178    0.80487060546888     0.79648011922824     14.175936231533578   5.15962412639718     0.41317794546385694   0.43522119337980775   AzTECC16b                     
  AS2COS0122.1   150.43601868319456   2.2309582922528164   6.636043836593703    1.304988156902267       1.1175317819916488      0.18668108270457884   0.8136590719222799   0.78111833333976     28.37224567765905    6.35923637744754     0.2725685800013801    0.29812494841733633   ""                            
  AS2COS0123.1   149.59826757448286   2.207807282705869    7.039948472800904    1.3932270901714405      1.165944243958445       0.18465230952002132   0.7997756600379601   0.79389601945884     36.58443352736544    7.582912029134482    0.2747863082303447    0.2962576210052686    ""                            
  AS2COS0126.1   150.3797519000239    1.9023735230095815   7.363649037751921    1.4376728159153158      1.267170665739032       0.18585019704582845   0.79956859350204     0.79338592290888     19.90453568973561    5.4353178472280375   0.32359862521949867   0.3673385720847357    AzTECC49                      
  AS2COS0126.2   150.38027292301098   1.899931191409888    7.363649037751921    1.4376728159153158      1.267170665739032       0.18585019704582845   0.79956859350204     0.79338592290888     5.2228253931736495   2.328766050550646    0.7292666423453824    0.7026072914958031    ""                            
  AS2COS0127.1   150.29820137626047   2.4780653285401377   7.829315142892116    1.5190879604159635      1.3609791335984012      0.19111737171636345   0.81383943557736     0.7813121080399199   28.202362874584946   7.8689863636307305   0.33913169137168686   0.37112021447244053   AzTECC109                     
  AS2COS0128.1   150.10627147869275   2.053496272225833    6.218756338336792    1.2472529828196102      1.0649064919459565      0.18539224521943568   0.8018220663072      0.79230690002448     20.92977863350588    5.614313209514142    0.3214471901285809    0.36301612631777125   AzTECC70                      
  AS2COS0128.2   150.1066805094846    2.054492582104326    6.218756338336792    1.2472529828196102      1.0649064919459565      0.18539224521943568   0.8018220663072      0.79230690002448     7.165633232210941    1.7508072384425328   0.310613387629992     0.33532405745550364   ""                            
  AS2COS0129.1   150.6337372922966    2.5783068091685943   9.084664913882126    1.7788471704837878      1.535425430387182       0.178294187884864     0.80189752578732     0.7826697230338799   41.009388566031426   8.16461760230591     0.27479225919650396   0.29462429009702085   ""                            
  AS2COS0129.3   150.63539164011226   2.5763541228994105   9.084664913882126    1.7788471704837878      1.535425430387182       0.178294187884864     0.80189752578732     0.7826697230338799   5.387975198611456    2.2185030941996984   0.6515988953837364    0.635266685552601     ""                            
  AS2COS0133.1   149.99979057566804   2.1092368620526543   6.599015482141339    1.3412765985547628      1.143860333987731       0.18470127747609288   0.8050737977028      0.79229384660736     39.82773760862252    8.85783228254383     0.3038747409281271    0.326259936423725     AzTECC118                     
  AS2COS0134.1   150.09690729090713   2.681922956944934    6.862792125428871    1.3817146388661552      1.1763912548801807      0.19561322287675867   0.80479544401152     0.7917729020118001   30.2267864156268     6.952996340918767    0.2701646598505191    0.2929286496820977    ""                            
  AS2COS0138.1   150.59178865209452   2.4136954871961023   8.01604379913611     1.5842287255596794      1.3708388597117729      0.19541122066334216   0.80790764093388     0.79159480333344     22.71110520738718    7.180244971535122    0.39249915878137287   0.4406773129573006    ""                            
  AS2COS0138.2   150.59116520955442   2.412115761025366    8.01604379913611     1.5842287255596794      1.3708388597117729      0.19541122066334216   0.80790764093388     0.79159480333344     4.6985220995785015   1.3546493959028878   0.521338660612521     0.48564407914473473   ""                            
  AS2COS0139.1   149.58246847973447   2.602796129335318    8.808470462881242    1.7402331772791904      1.541246699589605       0.20114963006902567   0.8036106228827999   0.79254710674272     53.55297353446291    12.786555057904284   0.3068686052504261    0.3223405102881631    ""                            
  AS2COS0143.1   149.95808797823614   1.9204990859080615   7.5308291621030365   1.5056939624668635      1.2995231513972376      0.19596660023316836   0.8055685758589199   0.79214465618136     21.41416049400552    5.5009037774001435   0.31017555205045505   0.3496009530367607    ""                            
  AS2COS0143.2   149.95878036054876   1.920689326022375    7.5308291621030365   1.5056939624668635      1.2995231513972376      0.19596660023316836   0.8055685758589199   0.79214465618136     8.213816730240724    2.288438972898096    0.35312727542939687   0.3657770934026983    ""                            
  AS2COS0144.1   149.66524860194946   2.3548757281781763   7.070049341649505    1.457614428036134       1.2264505723238122      0.19937355308706833   0.80292779207244     0.79349589347832     35.62887214765207    7.8851128074791985   0.28949760192465457   0.3124397077233591    ""                            
  AS2COS0145.1   149.6458169752689    2.197836154033853    5.479048700657649    1.3185286806136007      1.1920798336850806      0.182793723955791     0.80336219072328     0.79278975725184     30.899696624880235   8.203630799952547    0.31201769854178085   0.3377064164821768    ""                            
  AS2COS0147.1   149.49401683648      2.544371654588888    8.51891616050889     1.7282489765578042      1.4924340616040315      0.18817379653595098   0.80408895015708     0.79338818788524     29.661157220361503   9.935358780246922    0.3981570177479071    0.4328497050493782    ""                            
  AS2COS0148.1   149.71510190225175   2.06425630226557     7.751426729392134    1.584180152238793       1.3591521600459133      0.19083822577121873   0.80228912830344     0.78988188505176     38.95882926607096    8.338596805372685    0.28796524848075944   0.309330068515012     ""                            
  AS2COS0149.1   149.65878130953072   2.071943618056484    7.7384298208314375   1.596424396782874       1.3564245676531383      0.1859127037173908    0.80520892143264     0.7918915748594401   31.704171173939635   6.6330754855278355   0.24817106836874453   0.2682432715018412    ""                            
  AS2COS0150.1   150.40056485328387   1.8615351920112535   7.168428216656122    1.4949003920565564      1.302890986488653       0.1900568158661877    0.8068045973778      0.7914699316026      33.52557185220774    11.082344516129746   0.41023455750302057   0.443034096688863     ""                            
  AS2COS0151.1   149.45371456541943   1.9782439590639647   8.96206616676156     1.7854662747686723      1.5751733800809031      0.18611887593340917   0.80361074209212     0.7926080226897599   46.49434124226872    11.260350720031955   0.3284377366607598    0.3487841503323148    ""                            
  AS2COS0153.1   149.88204434007125   2.3189915380341057   6.593639929124482    1.3830382019472998      1.1809913606009879      0.19093182815971835   0.80310904979688     0.79302608966844     15.32420222858838    3.39646382782419     0.2647373363200458    0.31362894591340823   ""                            
  AS2COS0153.2   149.8815692319015    2.3181912532362836   6.593639929124482    1.3830382019472998      1.1809913606009879      0.19093182815971835   0.80310904979688     0.79302608966844     12.931745202871687   3.0667590250533463   0.2790170671911946    0.2959369729426757    ""                            
  AS2COS0155.1   149.8820521845758    2.51221709217495     7.714991911313962    1.5974712934911492      1.4001935767844005      0.1893156889959997    0.80309933424        0.7926863431932      46.70137561403805    11.767191317031441   0.34158683384255933   0.3626408539182997    AzTECC4_AzTEC4                
  AS2COS0157.1   150.42575888780064   1.6765502072056495   8.689071183516765    1.755711058293608       1.56887719937418        0.1987277087520594    0.804047524929       0.7928030490876      41.09790747543686    10.9100875524945     0.36638757006221817   0.3927677863819857    ""                            
  AS2COS0158.1   150.1731468564209    2.6917539043265615   6.397919128565122    1.373724496769893       1.1710225923887396      0.19771320379867774   0.80339533090596     0.793065071106       24.640845921579757   5.736798100886256    0.29402586612343834   0.3276073260594756    ""                            
  AS2COS0159.1   149.95945936583558   1.8934105331881486   7.237543107378976    1.5073926271837879      1.3313953948062425      0.18992631097893478   0.8030732870102401   0.79274648427948     41.8232291621823     9.094096547372981    0.29681636833853575   0.31754463881310124   AzTECC19                      
  AS2COS0160.1   149.8973373705703    2.3222146969983593   6.543537354963213    1.3599926151825796      1.1522497251919859      0.1951365268026284    0.8068135976791201   0.79411119222636     23.16785716940576    5.980485072366269    0.32316443209525947   0.3623216093865371    AzTECC40                      
  AS2COS0162.1   150.27352598046176   2.5439795482023646   6.997422257182945    1.4603687192760635      1.3192934395685167      0.20021619725360704   0.80194759368912     0.78955686092376     32.98372254324778    7.4864289721844095   0.2779109079064879    0.30019884631961824   ""                            
  AS2COS0164.1   150.5072113436143    1.679255398866363    8.627690158089624    1.7732603832847733      1.5938159359231516      0.2054209272971788    0.80232954025284     0.79425197839728     25.318488623403475   7.2361927199931975   0.35881176749883936   0.3983130386649065    ""                            
  AS2COS0168.1   150.35411303666038   1.8630910499622408   6.597177012754733    1.4158137073146264      1.239353547508255       0.19385975702541425   0.80318760871896     0.79264628887176     34.04682533273807    7.804532576218472    0.28888777891900785   0.31198421030489754   ""                            
  AS2COS0169.1   149.7190555997226    2.1540733513188566   6.485266717879812    1.3977986969995504      1.2151191873433378      0.18882253558150391   0.80416274070744     0.7950143218039201   25.53319990851867    6.60516034859385     0.3237221604835879    0.3589020974601765    ""                            
  AS2COS0170.1   150.33934684698437   2.7447422783223185   7.759617786897649    1.6717940029774434      1.4797767853399373      0.14153675354735903   0.80082952976232     0.79786473512652     25.443831420459354   6.505482639484837    0.32028767981695605   0.3552700565017375    ""                            
  AS2COS0171.1   149.97208819325195   1.7141409435904964   7.593727592770574    1.6284183655762892      1.4334827737357285      0.16883725175823758   0.8119489550590799   0.7838693857191601   37.71072580938261    7.982765125490455    0.2823287535802832    0.30381928167702643   ""                            
  AS2COS0174.1   150.41750788431372   2.763223851353344    8.21444809582171     1.7456602602474227      1.5535217873110163      0.20279983774914678   0.80252033472072     0.7936536669732      46.85688916786634    11.490477804890597   0.3323163494763729    0.3527182959384964    ""                            
  AS2COS0175.1   150.73577931006255   2.1995800725939847   7.658498248116569    1.6151342733031733      1.4448637774525839      0.18768878069934813   0.80280810594576     0.79297882318512     30.087148073997945   10.598266524177093   0.41400145064543314   0.44908693201054845   ""                            
  AS2COS0177.1   150.17183534762157   1.6601484169050043   7.171415189205597    1.5355933807297193      1.360888891647516       0.19205274915037138   0.80172514915452     0.79444009065636     20.897793904889603   5.3174178243237495   0.30455749056948866   0.34395821229504414   ""                            
  AS2COS0180.1   150.3479790325758    2.761067286096033    7.733208971837049    1.6312279615366716      1.5003639202167225      0.1929071948291279    0.80263030529016     0.79357218742368     25.49127010585385    5.865619676336118    0.2882033939993377    0.31961116603130957   ""                            
  AS2COS0182.1   149.76384690083552   1.9184069657346414   8.00283907241864     1.7398135958663241      1.5479140753949263      0.19104587570660567   0.8034063577653601   0.7958353161812399   31.51094608148833    7.1636013956251725   0.26875018969681286   0.29055084268569675   ""                            
  AS2COS0182.2   149.76338839302267   1.9179092533700768   8.00283907241864     1.7398135958663241      1.5479140753949263      0.19104587570660567   0.8034063577653601   0.7958353161812399   6.473915680811818    1.2751036523784942   0.25510776073163194   0.27611943894829616   ""                            
  AS2COS0184.1   149.87881880764309   2.5794451848622155   7.431613987545907    1.5998497700364993      1.452579015060957       0.1914610338782621    0.80316507816324     0.79535031318648     10.93687981726436    4.456298741166912    0.5039528739561137    0.545104905707559     ""                            
  AS2COS0184.2   149.87774620965942   2.5764590787599624   7.431613987545907    1.5998497700364993      1.452579015060957       0.1914610338782621    0.80316507816324     0.79535031318648     10.787927763942013   3.3303244709170463   0.3836472384856086    0.4124492496082961    ""                            
  AS2COS0184.3   149.87990510935364   2.5782094808922484   7.431613987545907    1.5998497700364993      1.452579015060957       0.1914610338782621    0.80316507816324     0.79535031318648     4.29778421371495     1.2239178735469998   0.47102645660535175   0.43877660924312356   ""                            
  AS2COS0187.1   149.78954835921004   2.0823949924347      6.996313745679885    1.5556713826737543      1.3712331655547008      0.188849134530139     0.8034936189652799   0.79518544673904     36.43545136176317    7.385979565904715    0.26825621311233155   0.2892684741848703    ""                            
  AS2COS0188.1   149.99497404289744   2.582705958414727    6.52123875504356     1.431669026146733       1.2619364554908943      0.20994007914755122   0.49822443723672     0.47008785605436     32.27629875207012    9.165572080558707    0.3409083282424721    0.36830621572406663   AzTECC2b                      
  AS2COS0189.1   149.49362823957566   2.2802034305176964   7.086864618601571    1.5351738327643831      1.365505903666695       0.19221402298886117   0.8028110861776799   0.7952779531479599   23.215788383046213   6.497969008531022    0.35084756569424586   0.39332106400114764   ""                            
  AS2COS0189.2   149.49488661677873   2.280631177086669    7.086864618601571    1.5351738327643831      1.365505903666695       0.19221402298886117   0.8028110861776799   0.7952779531479599   5.044378513652248    1.841374787482946    0.6139513478433667    0.6000840190293529    ""                            
  AS2COS0191.1   150.49063179279378   2.6133426235977133   7.790764398339215    1.7208918505640396      1.526970468465759       0.19215491421411657   0.80126732587824     0.7948936223981999   17.19816459824004    3.806604031412955    0.2523095869394197    0.290868290512084     ""                            
  AS2COS0191.2   150.4906132297247    2.6140419338356122   7.790764398339215    1.7208918505640396      1.526970468465759       0.19215491421411657   0.80126732587824     0.7948936223981999   4.758491391377021    1.0163754236488836   0.3911534627684419    0.3643722930642983    ""                            
  AS2COS0192.1   150.01609326336003   2.7923557645666506   6.858050574425744    1.4652180600218392      1.3304980546010183      0.17440947944061388   0.80492156744004     0.78031706810004     24.979837457881633   4.980972591225807    0.25155550987849384   0.2798190787897905    ""                            
  AS2COS0192.2   150.0173458311844    2.789744518869273    6.858050574425744    1.4652180600218392      1.3304980546010183      0.17440947944061388   0.80492156744004     0.78031706810004     6.95710456688177     4.447307441040108    0.8157153472428109    0.8922062617407223    ""                            
  AS2COS0195.1   149.494337274987     2.256708415289289    6.758331131064476    1.4910037169410666      1.3517942994998373      0.18333161380596674   0.8022189736368001   0.7954414486883999   16.263342680537363   4.735899252318315    0.33834997819214596   0.39475553968172117   ""                            
  AS2COS0195.2   149.49406495821313   2.2543802089445206   6.758331131064476    1.4910037169410666      1.3517942994998373      0.18333161380596674   0.8022189736368001   0.7954414486883999   5.9489243859117655   2.052279785944114    0.4814793310511081    0.5123953351863934    ""                            
  AS2COS0196.1   150.2701997902169    2.4832109604494548   6.473634736497632    1.4419350613813773      1.2733048339367414      0.19317767820177761   0.8060398101806401   0.79400259256356     22.883036335501878   5.373191533731788    0.29271193342416874   0.3285032591234348    ""                            
  AS2COS0196.2   150.268560328664     2.4799412640946663   6.473634736497632    1.4419350613813773      1.2733048339367414      0.19317767820177761   0.8060398101806401   0.79400259256356     5.1872200438891785   2.3790289957486506   0.7524636724210385    0.729995131079506     ""                            
  AS2COS0198.1   150.38142330717037   2.4211195712223046   6.843308611727656    1.482724730291081       1.3474115961148083      0.19393805590921973   0.80490058660512     0.79446047544468     38.20750227258961    9.154982508735321    0.3187891489417903    0.34265241032218763   AzTECC15                      
  AS2COS0199.1   150.42726014718565   2.004077222979696    6.313471522136223    1.4147883604119595      1.2376630849632742      0.18549637350096118   0.8045066595078001   0.79553598165504     34.49068638243003    6.990755805716594    0.25878325708081373   0.2794743789155234    ""                            
  AS2COS0203.1   149.7769557853075    2.4099629807253082   6.744047375910453    1.4762935091579337      1.340130400070544       0.18535266831941688   0.8025583624840801   0.7955218553544      31.69005549295189    6.944484278132266    0.2598635939530858    0.2808851163278212    ""                            
  AS2COS0210.1   149.6809819048808    2.75504015260731     7.855655544457841    1.769859602159749       1.531548590706869       0.1893807491336809    0.802184164524       0.79523986577976     17.48436912080145    4.204131477361251    0.2759370714053732    0.3176325273391455    ""                            
  AS2COS0218.1   149.8692712316604    2.13037343206372     6.320168113536945    1.4447772023533965      1.273452537979642       0.18975171742339644   0.8027924299239599   0.79687947034836     26.36229344253964    7.076576830507833    0.33458601322380677   0.36952927142845865   ""                            
  AS2COS0219.1   149.88538248137206   1.8390203868201767   7.197570491156379    1.6266902143371729      1.4978555248980738      0.18744718370394517   0.8029454946519601   0.79678255319604     18.36212304265626    4.48825614706363     0.2838697276904826    0.3249775859837642    ""                            
  AS2COS0219.2   149.88620674658097   1.8397355462839484   7.197570491156379    1.6266902143371729      1.4978555248980738      0.18744718370394517   0.8029454946519601   0.79678255319604     12.046737063726011   3.0350360539595598   0.30492413277420344   0.32921346726734035   ""                            
  AS2COS0220.1   150.00780185367927   1.6861360692949714   6.596164419719038    1.5235872665774561      1.3950822104800649      0.1865588314506348    0.8005648255347599   0.79916119575516     23.264242097483898   5.5634869249626755   0.2998766867314831    0.33610990767779264   ""                            
  AS2COS0223.1   149.74948760019748   1.8518593102827423   7.541890918778283    1.724023069906715       1.551531982541996       0.19167064735856354   0.8020276427268      0.79756623506556     18.371903617735196   5.356711519100392    0.3387710224505001    0.3878249437863136    ""                            
  AS2COS0223.2   149.75084218017057   1.8521692041813844   7.541890918778283    1.724023069906715       1.551531982541996       0.19167064735856354   0.8020276427268      0.79756623506556     18.333055462685163   4.403117879542341    0.278592135452293     0.3189535071418887    ""                            
  AS2COS0226.1   149.52813975356295   2.4132116401803163   7.128320748317169    1.6380339041505607      1.460438483222859       0.19526713290353667   0.8021145462991199   0.79783308506016     23.017083419332288   6.6841100186462405   0.3629070937713917    0.40711488822902564   ""                            
  AS2COS0226.2   149.52902609449617   2.413701640620539    7.128320748317169    1.6380339041505607      1.460438483222859       0.19526713290353667   0.8021145462991199   0.79783308506016     12.147913539091018   2.839088296731084    0.28237355494246424   0.30448323872644034   ""                            
  AS2COS0228.1   150.6166489597305    2.167936320270196    6.251010979288631    1.43839832227341        1.2895583147978842      0.16431720070799827   0.8023057579994399   0.78868758678444     20.707746343899963   3.3846427773167465   0.19570905933856952   0.2213015492284507    ""                            
  AS2COS0228.2   150.61636417233873   2.167957645415668    6.251010979288631    1.43839832227341        1.2895583147978842      0.16431720070799827   0.8023057579994399   0.78868758678444     15.169962633796189   3.0064575958374564   0.2379791267940914    0.28274030404011086   ""                            
  AS2COS0229.1   150.3239224679066    2.7516333063009206   6.953667763119081    1.6117166758655257      1.4427418558232192      0.17337400162767094   0.80380064249028     0.77694773673996     25.17677288861092    4.919041832899477    0.24562292872726843   0.27287378827505826   ""                            
  AS2COS0230.1   149.6151090408226    1.7895483322012007   7.353496980422596    1.6868036250747922      1.5294496348719733      0.19234858509179206   0.79989564418776     0.7829819321634      41.27340678621963    8.795404717687381    0.293705281337143     0.31472449520503964   ""                            
  AS2COS0231.1   149.78371881921092   2.817921908495132    7.660733328399927    1.7466858134579581      1.5510335564320554      0.19534468280629233   0.8035553693772001   0.79635232686996     27.09703089667345    8.178742027337668    0.3701440500668964    0.4069814410464564    ""                            
  AS2COS0234.1   149.9274302025223    1.9171036568113429   6.693058967315426    1.541047367310421       1.379878741269903       0.20766283000667812   0.8025920987130001   0.7971369624136799   17.5199855767065     7.95911992327966     0.5212826436363934    0.5998580641620747    AzTECC84b                     
  AS2COS0239.1   150.31058414140364   2.4515407072953512   6.303515700499415    1.457087657235915       1.327550589085729       0.19241772559168813   0.80158936977396     0.79613751173004     26.728506364447536   6.1372502449844974   0.2844061244844251    0.3134580215162767    AzTECC20                      
  AS2COS0239.2   150.3116440489885    2.451014874834661    6.303515700499415    1.457087657235915       1.327550589085729       0.19241772559168813   0.80158936977396     0.79613751173004     9.733225605734708    2.3016657063345582   0.30358659492657514   0.30905553284344195   ""                            
  AS2COS0242.1   150.2884366024805    1.6825514898179148   7.143615510869485    1.6555927221848679      1.511327028675237       0.20008978139803169   0.80214619636548     0.7975364923476      30.141222252899148   7.801753574236256    0.3044491645999962    0.33022176551243665   ""                            
  AS2COS0242.2   150.2877390803269    1.6831580117373899   7.143615510869485    1.6555927221848679      1.511327028675237       0.20008978139803169   0.80214619636548     0.7975364923476      10.446297086431587   3.388504344393521    0.40847377251127565   0.42778285096201407   ""                            
  AS2COS0244.1   150.70246190116652   2.754113353602441    7.198582308023321    1.6768490127807114      1.549068258343734       0.18569719960234599   0.80503106117256     0.79569512605656     30.145243479262316   7.9799429170747365   0.3113882550174274    0.3377469480245675    ""                            
  AS2COS0246.1   150.50532571889275   2.7262101215003334   7.306457926585159    1.6943232756984656      1.5664304370172566      0.2027926920650766    0.80307137966148     0.7966105341912      23.04186167684576    7.103159726496257    0.3853490557884857    0.43224831987473816   ""                            
  AS2COS0246.2   150.50454190589807   2.7250331727834407   7.306457926585159    1.6943232756984656      1.5664304370172566      0.2027926920650766    0.80307137966148     0.7966105341912      4.828458346904139    1.160657751817375    0.4418731314767567    0.4141292642060662    ""                            
  AS2COS0247.1   150.40263993345874   2.6108429166129117   7.147335802874293    1.6703593775199836      1.4945764600707587      0.18707279439267765   0.80213785171524     0.79694074392336     18.111429169072963   7.455871306400955    0.4780068069737587    0.5483131177653106    ""                            
  AS2COS0257.1   149.5584820949675    2.00308415999717     7.126692930281019    1.7075217424403597      1.5424586456360156      0.18850355062519392   0.8005277514456001   0.7991840243339999   22.066453813512      6.02199282613928     0.3348308725837086    0.37672354011084974   ""                            
  AS2COS0260.1   149.48584570126897   2.520229614983305    6.904039435851043    1.6494571120392987      1.5131530102748094      0.18922785578585696   0.80073326826108     0.79898756742468     16.25810372158321    3.5482781771886227   0.2535596866768165    0.2958412765935097    ""                            
  AS2COS0260.2   149.48575834073006   2.5196946388001926   6.904039435851043    1.6494571120392987      1.5131530102748094      0.18922785578585696   0.80073326826108     0.79898756742468     10.824059982330418   3.8786457104186107   0.4451036609721502    0.47924637412936644   ""                            
  AS2COS0261.1   149.64308086541524   1.9175108244919419   7.022035996915323    1.7032806950562023      1.5471681109542201      0.19725339016226562   0.80068105459224     0.79916107654584     27.215574458882095   6.949636682383088    0.3132934797726978    0.3443395125481722    ""                            
  AS2COS0262.1   149.68029526948675   1.7008855822479894   7.061801520874929    1.7060488571884163      1.54901013469786        0.19595255177780097   0.8006870746612801   0.799310207367       22.579902690742113   6.273462484151432    0.3436209272957709    0.3858947111312334    ""                            
  AS2COS0263.1   150.4879707150563    1.7320049875448853   7.168670464407782    1.7140526863321046      1.562399699242599       0.19342642088125075   0.80148845911032     0.79777097702028     26.11048577828418    7.499943806539426    0.3587363609900296    0.39668470609668105   ""                            
  AS2COS0268.1   150.5047060576756    1.8423213152222775   6.458503341624944    1.5813312241177586      1.4205415518483342      0.19435487398482446   0.80108165740968     0.79890388250364     19.222989574775013   5.99379782434481     0.36601368349756386   0.4169341930839639    ""                            
  AS2COS0268.2   150.50512156708368   1.84222421748848     6.458503341624944    1.5813312241177586      1.4205415518483342      0.19435487398482446   0.80108165740968     0.79890388250364     8.697820198080736    3.566703538388774    0.5243990195630007    0.5430495481085171    ""                            
  AS2COS0268.3   150.5064237824987    1.8449919459832624   6.458503341624944    1.5813312241177586      1.4205415518483342      0.19435487398482446   0.80108165740968     0.79890388250364     6.704493495376773    3.153001112474374    0.6040444829957434    0.6485315685505155    ""                            
  AS2COS0272.1   150.31664272119303   1.6037440508016583   7.571133464710631    1.8246194324921454      1.6757648615834801      0.19699671233221033   0.80181205272684     0.798257470131       18.531201027667045   5.12530575882663     0.32230093197801873   0.36866770523113107   ""                            
  AS2COS0272.2   150.3189601210121    1.6050363143618729   7.571133464710631    1.8246194324921454      1.6757648615834801      0.19699671233221033   0.80181205272684     0.798257470131       8.806603575729445    4.155025832083391    0.6004564284692281    0.6256488352240177    ""                            
  AS2COS0275.1   149.95457687874688   1.7437677629891741   6.557774949508768    1.5803991548844287      1.422068219273041       0.19685711845870396   0.80068421363832     0.7988951206206      14.904304110812676   3.837507240736929    0.29263328641744313   0.30680797167736507   ""                            
  AS2COS0275.2   149.95168786298981   1.7440456140100604   6.557774949508768    1.5803991548844287      1.422068219273041       0.19685711845870396   0.80068421363832     0.7988951206206      14.016661256981608   5.390353229372402    0.4378745972867506    0.4624116853325477    ""                            
  AS2COS0281.1   150.44597903204254   1.651375636634155    7.253957390493665    1.742692554799202       1.578133519067948       0.19992174648736225   0.801187455654       0.79867666959768     14.594630719250262   3.8740511235719177   0.3017813926570923    0.3169838388828891    ""                            
  AS2COS0281.2   150.4465984639415    1.6517075174027318   7.253957390493665    1.742692554799202       1.578133519067948       0.19992174648736225   0.801187455654       0.79867666959768     13.10687294654206    3.4685059072355022   0.3088571917099152    0.32820316236540176   ""                            
  AS2COS0282.1   149.58539706306337   1.8062760311979837   6.746236502814363    1.6415290219594203      1.5129433328356372      0.1851411925078564    0.80118346214304     0.7987121343612      15.41818507840588    6.741543617438059    0.5171330322007113    0.610847266529762     ""                            
